Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
5	Node_31	combined	Drop	0	0	0	0
5	Node_32	combined	Drop	0	0	0	0
5	Node_33	combined	Drop	0	0	0	0
5	Node_34	combined	Drop	0	0	0	0
5	Node_35	combined	Drop	0	0	0	0
5	Node_36	combined	Drop	0	0	0	0
5	Node_37	combined	Drop	0	0	0	0
5	Node_38	combined	Drop	0	0	0	0
5	Node_39	combined	Drop	0	0	0	0
5	Node_40	combined	Drop	6	6	5	5.25391
5	Node_41	combined	Drop	0	0	0	0
5	Node_42	combined	Drop	0	0	0	0
5	Node_43	combined	Drop	0	0	0	0
5	Node_44	combined	Drop	0	0	0	0
5	Node_45	combined	Drop	0	0	0	0
5	Node_46	combined	Drop	0	0	0	0
5	Node_47	combined	Drop	0	0	0	0
5	Node_48	combined	Drop	0	0	0	0
5	Node_49	combined	Drop	0	0	0	0
5	Node_50	combined	Drop	0	0	0	0
5	Node_51	combined	Drop	0	0	0	0
5	Node_52	combined	Drop	0	0	0	0
5	Node_53	combined	Drop	0	0	0	0
5	Node_54	combined	Drop	0	0	0	0
5	Node_55	combined	Drop	0	0	0	0
5	Node_56	combined	Drop	0	0	0	0
5	Node_57	combined	Drop	8	8	10	10.5078
5	Node_58	combined	Drop	0	0	0	0
5	Node_59	combined	Drop	0	0	0	0
5	Node_60	combined	Drop	0	0	0	0
5	Node_61	combined	Drop	0	0	0	0
5	Node_62	combined	Drop	0	0	0	0
5	Node_63	combined	Drop	0	0	0	0
5	Node_64	combined	Drop	0	0	0	0
5	Node_65	combined	Drop	0	0	0	0
5	Node_66	combined	Drop	0	0	0	0
5	Node_67	combined	Drop	0	0	0	0
5	Node_68	combined	Drop	0	0	0	0
5	Node_69	combined	Drop	10	11	13	13.6582
5	Node_70	combined	Drop	0	0	0	0
5	Node_71	combined	Drop	0	0	0	0
5	Node_72	combined	Drop	0	0	0	0
5	Node_73	combined	Drop	0	0	0	0
5	Node_74	combined	Drop	0	0	0	0
5	Node_75	combined	Drop	0	0	0	0
5	Node_76	combined	Drop	6	7	5	5.25391
5	Node_77	combined	Drop	8	9	11	11.5586
5	Node_78	combined	Drop	0	0	0	0
5	Node_79	combined	Drop	0	0	0	0
5	Node_80	combined	Drop	0	0	0	0
5	Node_81	combined	Drop	0	0	0	0
5	Node_82	combined	Drop	0	0	0	0
5	Node_83	combined	Drop	0	0	0	0
5	Node_84	combined	Drop	0	0	0	0
5	Node_85	combined	Drop	0	0	0	0
5	Node_86	combined	Drop	0	0	0	0
5	Node_87	combined	Drop	0	0	0	0
5	Node_88	combined	Drop	0	0	0	0
5	Node_89	combined	Drop	0	0	0	0
5	Node_90	combined	Drop	0	0	0	0
5	Node_91	combined	Drop	0	0	0	0
5	Node_92	combined	Drop	0	0	0	0
5	Node_93	combined	Drop	0	0	0	0
5	Node_94	combined	Drop	0	0	0	0
5	Node_95	combined	Drop	0	0	0	0
5	Node_96	combined	Drop	0	0	0	0
5	Node_97	combined	Drop	0	0	0	0
5	Node_98	combined	Drop	0	0	0	0
5	Node_99	combined	Drop	0	0	0	0
5	Callee_0	combined	Drop	0	0	0	0
5	Callee_1	combined	Drop	0	0	0	0
5	Callee_2	combined	Drop	0	0	0	0
5	Callee_3	combined	Drop	0	0	0	0
5	Callee_4	combined	Drop	0	0	0	0
5	Callee_5	combined	Drop	0	0	0	0
5	Callee_6	combined	Drop	0	0	0	0
5	Callee_7	combined	Drop	0	0	0	0
5	Callee_8	combined	Drop	0	0	0	0
5	Callee_9	combined	Drop	0	0	0	0
5	Callee_10	combined	Drop	0	0	0	0
5	Callee_11	combined	Drop	0	0	0	0
5	Callee_12	combined	Drop	0	0	0	0
5	Callee_13	combined	Drop	0	0	0	0
5	Callee_14	combined	Drop	0	0	0	0
5	Callee_15	combined	Drop	0	0	0	0
5	Callee_16	combined	Drop	0	0	0	0
5	Callee_17	combined	Drop	0	0	0	0
5	Callee_18	combined	Drop	0	0	0	0
5	Callee_19	combined	Drop	0	0	0	0
5	Client_0	combined	Drop	0	0	0	0
5	Client_1	combined	Drop	0	0	0	0
5	Client_2	combined	Drop	0	0	0	0
5	Client_3	combined	Drop	0	0	0	0
5	Client_4	combined	Drop	0	0	0	0
5	Client_5	combined	Drop	0	0	0	0
5	Client_6	combined	Drop	0	0	0	0
5	Client_7	combined	Drop	0	0	0	0
5	Client_8	combined	Drop	0	0	0	0
5	Client_9	combined	Drop	0	0	0	0
5	Client_10	combined	Drop	0	0	0	0
5	Client_11	combined	Drop	0	0	0	0
5	Client_12	combined	Drop	0	0	0	0
5	Client_13	combined	Drop	0	0	0	0
5	Client_14	combined	Drop	0	0	0	0
5	Client_15	combined	Drop	0	0	0	0
5	Client_16	combined	Drop	0	0	0	0
5	Client_17	combined	Drop	0	0	0	0
5	Client_18	combined	Drop	0	0	0	0
5	Client_19	combined	Drop	0	0	0	0
5	DataServer_0	combined	Drop	0	0	0	0
5	DataServer_1	combined	Drop	0	0	0	0
5	DataServer_2	combined	Drop	0	0	0	0
5	DataServer_3	combined	Drop	0	0	0	0
5	DataClient_0	combined	Drop	0	0	0	0
5	DataClient_1	combined	Drop	0	0	0	0
5	DataClient_2	combined	Drop	0	0	0	0
5	DataClient_3	combined	Drop	0	0	0	0
6	Node_0	combined	Drop	0	0	0	0
6	Node_1	combined	Drop	0	0	0	0
6	Node_2	combined	Drop	0	0	0	0
6	Node_3	combined	Drop	0	0	0	0
6	Node_4	combined	Drop	0	0	0	0
6	Node_5	combined	Drop	0	0	0	0
6	Node_6	combined	Drop	0	0	0	0
6	Node_7	combined	Drop	0	0	0	0
6	Node_8	combined	Drop	0	0	0	0
6	Node_9	combined	Drop	0	0	0	0
6	Node_10	combined	Drop	0	0	0	0
6	Node_11	combined	Drop	0	0	0	0
6	Node_12	combined	Drop	0	0	0	0
6	Node_13	combined	Drop	0	0	0	0
6	Node_14	combined	Drop	0	0	0	0
6	Node_15	combined	Drop	0	0	0	0
6	Node_16	combined	Drop	0	0	0	0
6	Node_17	combined	Drop	0	0	0	0
6	Node_18	combined	Drop	0	0	0	0
6	Node_19	combined	Drop	0	0	0	0
6	Node_20	combined	Drop	0	0	0	0
6	Node_21	combined	Drop	0	0	0	0
6	Node_22	combined	Drop	0	0	0	0
6	Node_23	combined	Drop	0	0	0	0
6	Node_24	combined	Drop	0	0	0	0
6	Node_25	combined	Drop	0	0	0	0
6	Node_26	combined	Drop	0	0	0	0
6	Node_27	combined	Drop	0	0	0	0
6	Node_28	combined	Drop	0	0	0	0
6	Node_29	combined	Drop	0	0	0	0
6	Node_30	combined	Drop	0	0	0	0
6	Node_31	combined	Drop	0	0	0	0
6	Node_32	combined	Drop	0	0	0	0
6	Node_33	combined	Drop	0	0	0	0
6	Node_34	combined	Drop	0	0	0	0
6	Node_35	combined	Drop	0	0	0	0
6	Node_36	combined	Drop	0	0	0	0
6	Node_37	combined	Drop	0	0	0	0
6	Node_38	combined	Drop	0	0	0	0
6	Node_39	combined	Drop	0	0	0	0
6	Node_40	combined	Drop	10	10	11	11.5586
6	Node_41	combined	Drop	0	0	0	0
6	Node_42	combined	Drop	0	0	0	0
6	Node_43	combined	Drop	0	0	0	0
6	Node_44	combined	Drop	0	0	0	0
6	Node_45	combined	Drop	0	0	0	0
6	Node_46	combined	Drop	0	0	0	0
6	Node_47	combined	Drop	0	0	0	0
6	Node_48	combined	Drop	0	0	0	0
6	Node_49	combined	Drop	0	0	0	0
6	Node_50	combined	Drop	0	0	0	0
6	Node_51	combined	Drop	0	0	0	0
6	Node_52	combined	Drop	0	0	0	0
6	Node_53	combined	Drop	0	0	0	0
6	Node_54	combined	Drop	0	0	0	0
6	Node_55	combined	Drop	0	0	0	0
6	Node_56	combined	Drop	0	0	0	0
6	Node_57	combined	Drop	6	6	6	6.30469
6	Node_58	combined	Drop	0	0	0	0
6	Node_59	combined	Drop	0	0	0	0
6	Node_60	combined	Drop	0	0	0	0
6	Node_61	combined	Drop	0	0	0	0
6	Node_62	combined	Drop	0	0	0	0
6	Node_63	combined	Drop	0	0	0	0
6	Node_64	combined	Drop	0	0	0	0
6	Node_65	combined	Drop	0	0	0	0
6	Node_66	combined	Drop	0	0	0	0
6	Node_67	combined	Drop	0	0	0	0
6	Node_68	combined	Drop	0	0	0	0
6	Node_69	combined	Drop	7	8	7	7.35547
6	Node_70	combined	Drop	0	0	0	0
6	Node_71	combined	Drop	0	0	0	0
6	Node_72	combined	Drop	0	0	0	0
6	Node_73	combined	Drop	0	0	0	0
6	Node_74	combined	Drop	0	0	0	0
6	Node_75	combined	Drop	0	0	0	0
6	Node_76	combined	Drop	1	1	0	0
6	Node_77	combined	Drop	11	11	12	12.6094
6	Node_78	combined	Drop	0	0	0	0
6	Node_79	combined	Drop	0	0	0	0
6	Node_80	combined	Drop	0	0	0	0
6	Node_81	combined	Drop	0	0	0	0
6	Node_82	combined	Drop	0	0	0	0
6	Node_83	combined	Drop	0	0	0	0
6	Node_84	combined	Drop	0	0	0	0
6	Node_85	combined	Drop	0	0	0	0
6	Node_86	combined	Drop	0	0	0	0
6	Node_87	combined	Drop	0	0	0	0
6	Node_88	combined	Drop	0	0	0	0
6	Node_89	combined	Drop	0	0	0	0
6	Node_90	combined	Drop	0	0	0	0
6	Node_91	combined	Drop	0	0	0	0
6	Node_92	combined	Drop	0	0	0	0
6	Node_93	combined	Drop	0	0	0	0
6	Node_94	combined	Drop	0	0	0	0
6	Node_95	combined	Drop	0	0	0	0
6	Node_96	combined	Drop	0	0	0	0
6	Node_97	combined	Drop	0	0	0	0
6	Node_98	combined	Drop	0	0	0	0
6	Node_99	combined	Drop	0	0	0	0
6	Callee_0	combined	Drop	0	0	0	0
6	Callee_1	combined	Drop	0	0	0	0
6	Callee_2	combined	Drop	0	0	0	0
6	Callee_3	combined	Drop	0	0	0	0
6	Callee_4	combined	Drop	0	0	0	0
6	Callee_5	combined	Drop	0	0	0	0
6	Callee_6	combined	Drop	0	0	0	0
6	Callee_7	combined	Drop	0	0	0	0
6	Callee_8	combined	Drop	0	0	0	0
6	Callee_9	combined	Drop	0	0	0	0
6	Callee_10	combined	Drop	0	0	0	0
6	Callee_11	combined	Drop	0	0	0	0
6	Callee_12	combined	Drop	0	0	0	0
6	Callee_13	combined	Drop	0	0	0	0
6	Callee_14	combined	Drop	0	0	0	0
6	Callee_15	combined	Drop	0	0	0	0
6	Callee_16	combined	Drop	0	0	0	0
6	Callee_17	combined	Drop	0	0	0	0
6	Callee_18	combined	Drop	0	0	0	0
6	Callee_19	combined	Drop	0	0	0	0
6	Client_0	combined	Drop	0	0	0	0
6	Client_1	combined	Drop	0	0	0	0
6	Client_2	combined	Drop	0	0	0	0
6	Client_3	combined	Drop	0	0	0	0
6	Client_4	combined	Drop	0	0	0	0
6	Client_5	combined	Drop	0	0	0	0
6	Client_6	combined	Drop	0	0	0	0
6	Client_7	combined	Drop	0	0	0	0
6	Client_8	combined	Drop	0	0	0	0
6	Client_9	combined	Drop	0	0	0	0
6	Client_10	combined	Drop	0	0	0	0
6	Client_11	combined	Drop	0	0	0	0
6	Client_12	combined	Drop	0	0	0	0
6	Client_13	combined	Drop	0	0	0	0
6	Client_14	combined	Drop	0	0	0	0
6	Client_15	combined	Drop	0	0	0	0
6	Client_16	combined	Drop	0	0	0	0
6	Client_17	combined	Drop	0	0	0	0
6	Client_18	combined	Drop	0	0	0	0
6	Client_19	combined	Drop	0	0	0	0
6	DataServer_0	combined	Drop	0	0	0	0
6	DataServer_1	combined	Drop	0	0	0	0
6	DataServer_2	combined	Drop	0	0	0	0
6	DataServer_3	combined	Drop	0	0	0	0
6	DataClient_0	combined	Drop	0	0	0	0
6	DataClient_1	combined	Drop	0	0	0	0
6	DataClient_2	combined	Drop	0	0	0	0
6	DataClient_3	combined	Drop	0	0	0	0
7	Node_0	combined	Drop	0	0	0	0
7	Node_1	combined	Drop	0	0	0	0
7	Node_2	combined	Drop	0	0	0	0
7	Node_3	combined	Drop	0	0	0	0
7	Node_4	combined	Drop	0	0	0	0
7	Node_5	combined	Drop	0	0	0	0
7	Node_6	combined	Drop	0	0	0	0
7	Node_7	combined	Drop	0	0	0	0
7	Node_8	combined	Drop	0	0	0	0
7	Node_9	combined	Drop	0	0	0	0
7	Node_10	combined	Drop	0	0	0	0
7	Node_11	combined	Drop	0	0	0	0
7	Node_12	combined	Drop	0	0	0	0
7	Node_13	combined	Drop	0	0	0	0
7	Node_14	combined	Drop	0	0	0	0
7	Node_15	combined	Drop	0	0	0	0
7	Node_16	combined	Drop	0	0	0	0
7	Node_17	combined	Drop	0	0	0	0
7	Node_18	combined	Drop	0	0	0	0
7	Node_19	combined	Drop	0	0	0	0
7	Node_20	combined	Drop	0	0	0	0
7	Node_21	combined	Drop	0	0	0	0
7	Node_22	combined	Drop	0	0	0	0
7	Node_23	combined	Drop	0	0	0	0
7	Node_24	combined	Drop	0	0	0	0
7	Node_25	combined	Drop	0	0	0	0
7	Node_26	combined	Drop	0	0	0	0
7	Node_27	combined	Drop	0	0	0	0
7	Node_28	combined	Drop	0	0	0	0
7	Node_29	combined	Drop	0	0	0	0
7	Node_30	combined	Drop	0	0	0	0
7	Node_31	combined	Drop	0	0	0	0
7	Node_32	combined	Drop	0	0	0	0
7	Node_33	combined	Drop	0	0	0	0
7	Node_34	combined	Drop	0	0	0	0
7	Node_35	combined	Drop	0	0	0	0
7	Node_36	combined	Drop	0	0	0	0
7	Node_37	combined	Drop	0	0	0	0
7	Node_38	combined	Drop	0	0	0	0
7	Node_39	combined	Drop	0	0	0	0
7	Node_40	combined	Drop	22	23	25	26.2695
7	Node_41	combined	Drop	0	0	0	0
7	Node_42	combined	Drop	0	0	0	0
7	Node_43	combined	Drop	0	0	0	0
7	Node_44	combined	Drop	0	0	0	0
7	Node_45	combined	Drop	0	0	0	0
7	Node_46	combined	Drop	0	0	0	0
7	Node_47	combined	Drop	0	0	0	0
7	Node_48	combined	Drop	0	0	0	0
7	Node_49	combined	Drop	0	0	0	0
7	Node_50	combined	Drop	0	0	0	0
7	Node_51	combined	Drop	0	0	0	0
7	Node_52	combined	Drop	0	0	0	0
7	Node_53	combined	Drop	0	0	0	0
7	Node_54	combined	Drop	0	0	0	0
7	Node_55	combined	Drop	0	0	0	0
7	Node_56	combined	Drop	0	0	0	0
7	Node_57	combined	Drop	1	2	1	1.05078
7	Node_58	combined	Drop	0	0	0	0
7	Node_59	combined	Drop	0	0	0	0
7	Node_60	combined	Drop	0	0	0	0
7	Node_61	combined	Drop	0	0	0	0
7	Node_62	combined	Drop	0	0	0	0
7	Node_63	combined	Drop	0	0	0	0
7	Node_64	combined	Drop	0	0	0	0
7	Node_65	combined	Drop	0	0	0	0
7	Node_66	combined	Drop	0	0	0	0
7	Node_67	combined	Drop	0	0	0	0
7	Node_68	combined	Drop	0	0	0	0
7	Node_69	combined	Drop	1	1	0	0
7	Node_70	combined	Drop	0	0	0	0
7	Node_71	combined	Drop	0	0	0	0
7	Node_72	combined	Drop	0	0	0	0
7	Node_73	combined	Drop	0	0	0	0
7	Node_74	combined	Drop	0	0	0	0
7	Node_75	combined	Drop	0	0	0	0
7	Node_76	combined	Drop	0	0	0	0
7	Node_77	combined	Drop	11	12	12	12.6094
7	Node_78	combined	Drop	0	0	0	0
7	Node_79	combined	Drop	0	0	0	0
7	Node_80	combined	Drop	0	0	0	0
7	Node_81	combined	Drop	0	0	0	0
7	Node_82	combined	Drop	0	0	0	0
7	Node_83	combined	Drop	0	0	0	0
7	Node_84	combined	Drop	0	0	0	0
7	Node_85	combined	Drop	0	0	0	0
7	Node_86	combined	Drop	0	0	0	0
7	Node_87	combined	Drop	0	0	0	0
7	Node_88	combined	Drop	0	0	0	0
7	Node_89	combined	Drop	0	0	0	0
7	Node_90	combined	Drop	0	0	0	0
7	Node_91	combined	Drop	0	0	0	0
7	Node_92	combined	Drop	0	0	0	0
7	Node_93	combined	Drop	0	0	0	0
7	Node_94	combined	Drop	0	0	0	0
7	Node_95	combined	Drop	0	0	0	0
7	Node_96	combined	Drop	0	0	0	0
7	Node_97	combined	Drop	0	0	0	0
7	Node_98	combined	Drop	0	0	0	0
7	Node_99	combined	Drop	0	0	0	0
7	Callee_0	combined	Drop	0	0	0	0
7	Callee_1	combined	Drop	0	0	0	0
7	Callee_2	combined	Drop	0	0	0	0
7	Callee_3	combined	Drop	0	0	0	0
7	Callee_4	combined	Drop	0	0	0	0
7	Callee_5	combined	Drop	0	0	0	0
7	Callee_6	combined	Drop	0	0	0	0
7	Callee_7	combined	Drop	0	0	0	0
7	Callee_8	combined	Drop	0	0	0	0
7	Callee_9	combined	Drop	0	0	0	0
7	Callee_10	combined	Drop	0	0	0	0
7	Callee_11	combined	Drop	0	0	0	0
7	Callee_12	combined	Drop	0	0	0	0
7	Callee_13	combined	Drop	0	0	0	0
7	Callee_14	combined	Drop	0	0	0	0
7	Callee_15	combined	Drop	0	0	0	0
7	Callee_16	combined	Drop	0	0	0	0
7	Callee_17	combined	Drop	0	0	0	0
7	Callee_18	combined	Drop	0	0	0	0
7	Callee_19	combined	Drop	0	0	0	0
7	Client_0	combined	Drop	0	0	0	0
7	Client_1	combined	Drop	0	0	0	0
7	Client_2	combined	Drop	0	0	0	0
7	Client_3	combined	Drop	0	0	0	0
7	Client_4	combined	Drop	0	0	0	0
7	Client_5	combined	Drop	0	0	0	0
7	Client_6	combined	Drop	0	0	0	0
7	Client_7	combined	Drop	0	0	0	0
7	Client_8	combined	Drop	0	0	0	0
7	Client_9	combined	Drop	0	0	0	0
7	Client_10	combined	Drop	0	0	0	0
7	Client_11	combined	Drop	0	0	0	0
7	Client_12	combined	Drop	0	0	0	0
7	Client_13	combined	Drop	0	0	0	0
7	Client_14	combined	Drop	0	0	0	0
7	Client_15	combined	Drop	0	0	0	0
7	Client_16	combined	Drop	0	0	0	0
7	Client_17	combined	Drop	0	0	0	0
7	Client_18	combined	Drop	0	0	0	0
7	Client_19	combined	Drop	0	0	0	0
7	DataServer_0	combined	Drop	0	0	0	0
7	DataServer_1	combined	Drop	0	0	0	0
7	DataServer_2	combined	Drop	0	0	0	0
7	DataServer_3	combined	Drop	0	0	0	0
7	DataClient_0	combined	Drop	0	0	0	0
7	DataClient_1	combined	Drop	0	0	0	0
7	DataClient_2	combined	Drop	0	0	0	0
7	DataClient_3	combined	Drop	0	0	0	0
8	Node_0	combined	Drop	0	0	0	0
8	Node_1	combined	Drop	0	0	0	0
8	Node_2	combined	Drop	0	0	0	0
8	Node_3	combined	Drop	0	0	0	0
8	Node_4	combined	Drop	0	0	0	0
8	Node_5	combined	Drop	0	0	0	0
8	Node_6	combined	Drop	0	0	0	0
8	Node_7	combined	Drop	0	0	0	0
8	Node_8	combined	Drop	0	0	0	0
8	Node_9	combined	Drop	0	0	0	0
8	Node_10	combined	Drop	0	0	0	0
8	Node_11	combined	Drop	0	0	0	0
8	Node_12	combined	Drop	0	0	0	0
8	Node_13	combined	Drop	0	0	0	0
8	Node_14	combined	Drop	0	0	0	0
8	Node_15	combined	Drop	0	0	0	0
8	Node_16	combined	Drop	0	0	0	0
8	Node_17	combined	Drop	0	0	0	0
8	Node_18	combined	Drop	0	0	0	0
8	Node_19	combined	Drop	0	0	0	0
8	Node_20	combined	Drop	0	0	0	0
8	Node_21	combined	Drop	0	0	0	0
8	Node_22	combined	Drop	0	0	0	0
8	Node_23	combined	Drop	0	0	0	0
8	Node_24	combined	Drop	0	0	0	0
8	Node_25	combined	Drop	0	0	0	0
8	Node_26	combined	Drop	0	0	0	0
8	Node_27	combined	Drop	0	0	0	0
8	Node_28	combined	Drop	0	0	0	0
8	Node_29	combined	Drop	0	0	0	0
8	Node_30	combined	Drop	0	0	0	0
8	Node_31	combined	Drop	0	0	0	0
8	Node_32	combined	Drop	0	0	0	0
8	Node_33	combined	Drop	0	0	0	0
8	Node_34	combined	Drop	0	0	0	0
8	Node_35	combined	Drop	0	0	0	0
8	Node_36	combined	Drop	0	0	0	0
8	Node_37	combined	Drop	0	0	0	0
8	Node_38	combined	Drop	0	0	0	0
8	Node_39	combined	Drop	0	0	0	0
8	Node_40	combined	Drop	5	5	1	1.05078
8	Node_41	combined	Drop	0	0	0	0
8	Node_42	combined	Drop	0	0	0	0
8	Node_43	combined	Drop	0	0	0	0
8	Node_44	combined	Drop	0	0	0	0
8	Node_45	combined	Drop	0	0	0	0
8	Node_46	combined	Drop	0	0	0	0
8	Node_47	combined	Drop	0	0	0	0
8	Node_48	combined	Drop	0	0	0	0
8	Node_49	combined	Drop	0	0	0	0
8	Node_50	combined	Drop	0	0	0	0
8	Node_51	combined	Drop	0	0	0	0
8	Node_52	combined	Drop	0	0	0	0
8	Node_53	combined	Drop	0	0	0	0
8	Node_54	combined	Drop	0	0	0	0
8	Node_55	combined	Drop	0	0	0	0
8	Node_56	combined	Drop	0	0	0	0
8	Node_57	combined	Drop	9	10	12	12.6094
8	Node_58	combined	Drop	0	0	0	0
8	Node_59	combined	Drop	0	0	0	0
8	Node_60	combined	Drop	0	0	0	0
8	Node_61	combined	Drop	0	0	0	0
8	Node_62	combined	Drop	0	0	0	0
8	Node_63	combined	Drop	0	0	0	0
8	Node_64	combined	Drop	0	0	0	0
8	Node_65	combined	Drop	0	0	0	0
8	Node_66	combined	Drop	0	0	0	0
8	Node_67	combined	Drop	0	0	0	0
8	Node_68	combined	Drop	0	0	0	0
8	Node_69	combined	Drop	16	17	20	21.0146
8	Node_70	combined	Drop	0	0	0	0
8	Node_71	combined	Drop	0	0	0	0
8	Node_72	combined	Drop	0	0	0	0
8	Node_73	combined	Drop	0	0	0	0
8	Node_74	combined	Drop	0	0	0	0
8	Node_75	combined	Drop	0	0	0	0
8	Node_76	combined	Drop	0	0	1	1.05078
8	Node_77	combined	Drop	11	11	11	11.5586
8	Node_78	combined	Drop	0	0	0	0
8	Node_79	combined	Drop	0	0	0	0
8	Node_80	combined	Drop	0	0	0	0
8	Node_81	combined	Drop	0	0	0	0
8	Node_82	combined	Drop	0	0	0	0
8	Node_83	combined	Drop	0	0	0	0
8	Node_84	combined	Drop	0	0	0	0
8	Node_85	combined	Drop	0	0	0	0
8	Node_86	combined	Drop	0	0	0	0
8	Node_87	combined	Drop	0	0	0	0
8	Node_88	combined	Drop	0	0	0	0
8	Node_89	combined	Drop	0	0	0	0
8	Node_90	combined	Drop	0	0	0	0
8	Node_91	combined	Drop	0	0	0	0
8	Node_92	combined	Drop	0	0	0	0
8	Node_93	combined	Drop	0	0	0	0
8	Node_94	combined	Drop	0	0	0	0
8	Node_95	combined	Drop	0	0	0	0
8	Node_96	combined	Drop	0	0	0	0
8	Node_97	combined	Drop	0	0	0	0
8	Node_98	combined	Drop	0	0	0	0
8	Node_99	combined	Drop	0	0	0	0
8	Callee_0	combined	Drop	0	0	0	0
8	Callee_1	combined	Drop	0	0	0	0
8	Callee_2	combined	Drop	0	0	0	0
8	Callee_3	combined	Drop	0	0	0	0
8	Callee_4	combined	Drop	0	0	0	0
8	Callee_5	combined	Drop	0	0	0	0
8	Callee_6	combined	Drop	0	0	0	0
8	Callee_7	combined	Drop	0	0	0	0
8	Callee_8	combined	Drop	0	0	0	0
8	Callee_9	combined	Drop	0	0	0	0
8	Callee_10	combined	Drop	0	0	0	0
8	Callee_11	combined	Drop	0	0	0	0
8	Callee_12	combined	Drop	0	0	0	0
8	Callee_13	combined	Drop	0	0	0	0
8	Callee_14	combined	Drop	0	0	0	0
8	Callee_15	combined	Drop	0	0	0	0
8	Callee_16	combined	Drop	0	0	0	0
8	Callee_17	combined	Drop	0	0	0	0
8	Callee_18	combined	Drop	0	0	0	0
8	Callee_19	combined	Drop	0	0	0	0
8	Client_0	combined	Drop	0	0	0	0
8	Client_1	combined	Drop	0	0	0	0
8	Client_2	combined	Drop	0	0	0	0
8	Client_3	combined	Drop	0	0	0	0
8	Client_4	combined	Drop	0	0	0	0
8	Client_5	combined	Drop	0	0	0	0
8	Client_6	combined	Drop	0	0	0	0
8	Client_7	combined	Drop	0	0	0	0
8	Client_8	combined	Drop	0	0	0	0
8	Client_9	combined	Drop	0	0	0	0
8	Client_10	combined	Drop	0	0	0	0
8	Client_11	combined	Drop	0	0	0	0
8	Client_12	combined	Drop	0	0	0	0
8	Client_13	combined	Drop	0	0	0	0
8	Client_14	combined	Drop	0	0	0	0
8	Client_15	combined	Drop	0	0	0	0
8	Client_16	combined	Drop	0	0	0	0
8	Client_17	combined	Drop	0	0	0	0
8	Client_18	combined	Drop	0	0	0	0
8	Client_19	combined	Drop	0	0	0	0
8	DataServer_0	combined	Drop	0	0	0	0
8	DataServer_1	combined	Drop	0	0	0	0
8	DataServer_2	combined	Drop	0	0	0	0
8	DataServer_3	combined	Drop	0	0	0	0
8	DataClient_0	combined	Drop	0	0	0	0
8	DataClient_1	combined	Drop	0	0	0	0
8	DataClient_2	combined	Drop	0	0	0	0
8	DataClient_3	combined	Drop	0	0	0	0
9	Node_0	combined	Drop	0	0	0	0
9	Node_1	combined	Drop	0	0	0	0
9	Node_2	combined	Drop	0	0	0	0
9	Node_3	combined	Drop	0	0	0	0
9	Node_4	combined	Drop	0	0	0	0
9	Node_5	combined	Drop	0	0	0	0
9	Node_6	combined	Drop	0	0	0	0
9	Node_7	combined	Drop	0	0	0	0
9	Node_8	combined	Drop	0	0	0	0
9	Node_9	combined	Drop	0	0	0	0
9	Node_10	combined	Drop	0	0	0	0
9	Node_11	combined	Drop	0	0	0	0
9	Node_12	combined	Drop	0	0	0	0
9	Node_13	combined	Drop	0	0	0	0
9	Node_14	combined	Drop	0	0	0	0
9	Node_15	combined	Drop	0	0	0	0
9	Node_16	combined	Drop	0	0	0	0
9	Node_17	combined	Drop	0	0	0	0
9	Node_18	combined	Drop	0	0	0	0
9	Node_19	combined	Drop	0	0	0	0
9	Node_20	combined	Drop	0	0	0	0
9	Node_21	combined	Drop	0	0	0	0
9	Node_22	combined	Drop	0	0	0	0
9	Node_23	combined	Drop	0	0	0	0
9	Node_24	combined	Drop	0	0	0	0
9	Node_25	combined	Drop	0	0	0	0
9	Node_26	combined	Drop	0	0	0	0
9	Node_27	combined	Drop	0	0	0	0
9	Node_28	combined	Drop	0	0	0	0
9	Node_29	combined	Drop	0	0	0	0
9	Node_30	combined	Drop	0	0	0	0
9	Node_31	combined	Drop	0	0	0	0
9	Node_32	combined	Drop	0	0	0	0
9	Node_33	combined	Drop	0	0	0	0
9	Node_34	combined	Drop	0	0	0	0
9	Node_35	combined	Drop	0	0	0	0
9	Node_36	combined	Drop	0	0	0	0
9	Node_37	combined	Drop	0	0	0	0
9	Node_38	combined	Drop	0	0	0	0
9	Node_39	combined	Drop	0	0	0	0
9	Node_40	combined	Drop	13	14	16	16.8125
9	Node_41	combined	Drop	0	0	0	0
9	Node_42	combined	Drop	0	0	0	0
9	Node_43	combined	Drop	0	0	0	0
9	Node_44	combined	Drop	0	0	0	0
9	Node_45	combined	Drop	0	0	0	0
9	Node_46	combined	Drop	0	0	0	0
9	Node_47	combined	Drop	0	0	0	0
9	Node_48	combined	Drop	0	0	0	0
9	Node_49	combined	Drop	0	0	0	0
9	Node_50	combined	Drop	0	0	0	0
9	Node_51	combined	Drop	0	0	0	0
9	Node_52	combined	Drop	0	0	0	0
9	Node_53	combined	Drop	0	0	0	0
9	Node_54	combined	Drop	0	0	0	0
9	Node_55	combined	Drop	0	0	0	0
9	Node_56	combined	Drop	0	0	0	0
9	Node_57	combined	Drop	4	4	3	3.15234
9	Node_58	combined	Drop	0	0	0	0
9	Node_59	combined	Drop	0	0	0	0
9	Node_60	combined	Drop	0	0	0	0
9	Node_61	combined	Drop	0	0	0	0
9	Node_62	combined	Drop	0	0	0	0
9	Node_63	combined	Drop	0	0	0	0
